camera_offset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,y,z,rx,ry,rz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-82,6,55.5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ccp (robot start position),,,,,,tcp (calculation start position),,,,,,in-socket-postion,,,,,,front-of-socket-postion,,,,,,actual distance,,,,,,estimated distance (camera estimate),,,,,,offset,,,,,
ccp_x,ccp_y,ccp_z,ccp_rx,ccp_ry,ccp_rz,tcp_x,tcp_y,tcp_z,tcp_rx,tcp_ry,tcp_rz,isp_x,isp_y,isp_z,isp_rx,isp_ry,isp_rz,fsp_x,fsp_y,fsp_z,fsp_rx,fsp_ry,fsp_rz,ad_x,ad_y,ad_z,ad_rx,ad_ry,ad_rz,ed_x,ed_y,ed_z,ed_rx,ed_ry,ed_rz,os_x,os_y,os_z,os_rx,os_ry,os_rz
445.9695129,30.00612831,449.9589233,27.28004265,-179.9968872,27.27851677,364.0,36.0,505.5,27.3,-180.0,27.3,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,742.5,-53.1,11.1,151.4,350.7,151.6,723.2,-35.7,29.8,0.95110994,5.689470906,1.655848028,-19.3,17.4,18.7,-150.5,-345.0,-149.9
446.9699097,30.00391388,449.9603271,28.35542297,-179.996994,28.35451508,365.0,36.0,505.5,28.4,-180.0,28.4,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,741.5,-53.1,11.1,150.3,350.7,150.5,722.2,-35.7,29.7,0.859436693,5.483206099,0.956839518,-19.3,17.4,18.6,-149.5,-345.2,-149.5
447.961792,30.00222015,449.9325256,15.88892937,-179.9949341,15.88846397,366.0,36.0,505.4,15.9,-180.0,15.9,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,740.5,-53.1,11.2,162.8,350.7,163.0,720.5,-35.7,29.7,0.974028252,5.672282172,2.521014299,-20.0,17.4,18.5,-161.8,-345.0,-160.4
448.9693909,30.00123787,449.9562378,27.10419273,-179.9965668,27.10368538,367.0,36.0,505.5,27.1,-180.0,27.1,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,739.5,-53.1,11.1,151.6,350.7,151.7,720.4,-35.8,29.6,0.945380362,5.402992008,1.151645168,-19.1,17.3,18.5,-150.7,-345.3,-150.6
449.9619141,30.00208282,449.9339905,18.36556816,-179.9951172,18.36491013,368.0,36.0,505.4,18.4,-180.0,18.4,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,738.5,-53.1,11.2,160.3,350.7,160.5,719.1,-35.8,29.6,0.928191628,5.334237073,2.245994557,-19.4,17.3,18.4,-159.4,-345.3,-158.2
450.9680481,30.00123215,449.951355,23.43667603,-179.9964447,23.43629456,369.0,36.0,505.5,23.4,-180.0,23.4,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,737.5,-53.1,11.1,155.3,350.7,155.4,718,-35.8,29.5,0.968298674,5.42591032,1.558445203,-19.5,17.3,18.4,-154.3,-345.3,-153.9
451.9603271,30.00296402,449.9320984,16.30162239,-179.9950562,16.30094147,370.0,36.0,505.4,16.3,-180.0,16.3,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,736.5,-53.1,11.2,162.4,350.7,162.5,717,-35.8,29.5,1.008405719,5.729577951,2.452259363,-19.5,17.3,18.3,-161.4,-344.9,-160.1
452.9661255,30.00162315,449.9564514,27.03544998,-179.9968567,27.03500557,371.0,36.0,505.5,27.0,-180.0,27.0,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,735.5,-53.1,11.1,151.7,350.7,151.8,716.3,-35.9,29.4,0.853707115,5.574879347,1.466771956,-19.2,17.2,18.3,-150.8,-345.1,-150.3
453.9604187,30.00308609,449.9288025,14.80519485,-179.9945984,14.80460072,372.0,36.0,505.4,14.8,-180.0,14.8,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,734.5,-53.1,11.2,163.9,350.7,164.0,715.1,-35.9,29.5,0.819329647,5.208186358,0.538580327,-19.4,17.2,18.3,-163.1,-345.5,-163.5
454.9648132,30.00281715,449.9467773,20.78341103,-179.9960327,20.7827282,373.0,36.0,505.4,20.8,-180.0,20.8,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,733.5,-53.1,11.1,157.9,350.7,158.1,714.1,-35.9,29.4,0.991216986,5.718118795,1.420935332,-19.4,17.2,18.3,-156.9,-345.0,-156.6
455.960083,30.00270271,449.9303589,15.91177273,-179.9949341,15.91117573,374.0,36.0,505.4,15.9,-180.0,15.9,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,732.5,-53.1,11.2,162.8,350.7,162.9,714,-36,29.5,0.847977537,5.345696229,0.89381416,-18.5,17.1,18.3,-161.9,-345.3,-162.0
456.9686584,30.00255013,449.9533997,23.46468163,-179.9967957,23.46415329,375.0,36.0,505.5,23.5,-180.0,23.5,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,731.5,-53.1,11.1,155.2,350.7,155.4,712.5,-35.9,29.5,0.802140913,5.282670871,0.406800035,-19.0,17.2,18.4,-154.4,-345.4,-155.0
457.960022,30.00254631,449.9267578,14.73061371,-179.9945679,14.72998333,376.0,36.0,505.4,14.7,-180.0,14.7,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,730.5,-53.1,11.2,164.0,350.7,164.1,711.4,-35.9,29.5,0.89381416,5.603527236,1.627200138,-19.1,17.2,18.3,-163.1,-345.1,-162.5
458.9664307,30.00325012,449.9454041,20.95183372,-179.9960632,20.95114326,377.0,36.0,505.4,21.0,-180.0,21.0,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,729.5,-53.1,11.1,157.7,350.7,157.9,710.2,-35.9,29.4,0.92246205,5.546231457,1.208940948,-19.3,17.2,18.3,-156.8,-345.1,-156.7
459.9582214,30.00398445,449.9274292,16.12005043,-179.9949951,16.11926842,378.0,36.0,505.4,16.1,-180.0,16.1,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,728.5,-53.1,11.2,162.6,350.7,162.7,709.1,-35.9,29.4,1.014135297,6.084811784,2.435070629,-19.4,17.2,18.2,-161.6,-344.6,-160.3
460.9642639,30.0036602,449.947052,21.61896133,-179.99617,21.61820793,379.0,36.0,505.4,21.6,-180.0,21.6,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,727.5,-53.1,11.1,157.1,350.7,157.2,708,-36,29.2,0.870895849,6.222321655,0.366692989,-19.5,17.1,18.1,-156.2,-344.5,-156.9
461.9607544,30.00365829,449.9260559,14.65655994,-179.9945374,14.65583515,380.0,36.0,505.4,14.7,-180.0,14.7,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,726.5,-53.1,11.2,164.0,350.7,164.2,707.6,-36,29.3,0.853707115,5.477476521,1.151645168,-18.9,17.1,18.1,-163.2,-345.2,-163.0
462.9666748,30.00307846,449.9445801,20.18039894,-179.9959259,20.17984962,381.0,36.0,505.4,20.2,-180.0,20.2,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,725.5,-53.1,11.1,158.5,350.7,158.7,706.6,-36.1,29.1,0.945380362,5.42591032,0.991216986,-18.9,17.0,18.0,-157.6,-345.3,-157.7
463.9586792,30.00154114,449.9230347,14.25157833,-179.9944,14.25129414,382.0,36.0,505.4,14.3,-180.0,14.3,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,724.5,-53.1,11.2,164.4,350.7,164.6,705.5,-36,29.1,0.916732472,5.741037107,0.75630429,-19.0,17.1,17.9,-163.5,-344.9,-163.8
464.9680786,30.00341606,449.9501038,23.86174202,-179.9964905,23.86104202,383.0,36.0,505.5,23.9,-180.0,23.9,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,723.5,-53.1,11.1,154.8,350.7,155.0,705.1,-36.1,29,0.928191628,5.546231457,1.913679036,-18.4,17.0,17.9,-153.9,-345.1,-153.1
465.9608459,30.00255394,449.9338074,17.42137337,-179.9953308,17.4209671,384.0,36.0,505.4,17.4,-180.0,17.4,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,722.5,-53.1,11.2,161.3,350.7,161.4,703.8,-36.1,29,0.916732472,5.150890578,2.37777485,-18.7,17.0,17.8,-160.4,-345.5,-159.1
466.9627991,30.00252342,449.9436035,20.80545235,-179.9960327,20.80483627,385.0,36.0,505.4,20.8,-180.0,20.8,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,721.5,-53.1,11.1,157.9,350.7,158.0,702.7,-36.1,28.8,0.888084582,5.660823016,1.100078967,-18.8,17.0,17.7,-157.0,-345.0,-156.9
467.9588623,30.00133133,449.9266052,15.46440315,-179.9947968,15.46423054,386.0,36.0,505.4,15.5,-180.0,15.5,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,720.5,-53.1,11.2,163.2,350.7,163.4,702.7,-36.2,28.8,0.807870491,5.248293403,1.037053609,-17.8,16.9,17.6,-162.4,-345.4,-162.3
468.9642029,30.00304031,449.9439697,22.15364075,-179.9962463,22.15299416,387.0,36.0,505.4,22.2,-180.0,22.2,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,719.5,-53.1,11.1,156.5,350.7,156.7,700.9,-36.2,28.7,0.97975783,5.523313145,1.747521275,-18.6,16.9,17.6,-155.6,-345.2,-154.9
469.9624023,30.00071526,449.9338989,17.42879295,-179.9953308,17.4286747,388.0,36.0,505.4,17.4,-180.0,17.4,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,718.5,-53.1,11.2,161.3,350.7,161.4,699.3,-36.1,28.7,0.97975783,6.176485032,2.245994557,-19.2,17.0,17.5,-160.3,-344.5,-159.2
470.9654236,30.00329971,449.9433289,19.60763931,-179.9958038,19.60689926,389.0,36.0,505.4,19.6,-180.0,19.6,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,717.5,-53.1,11.1,159.1,350.7,159.2,699.3,-36.2,28.9,0.974028252,5.517583567,2.32047907,-18.2,16.9,17.8,-158.1,-345.2,-156.9
471.9612122,30.00240135,449.9309387,16.45073509,-179.9950867,16.45023155,390.0,36.0,505.4,16.5,-180.0,16.5,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,716.5,-53.1,11.2,162.2,350.7,162.4,698.2,-36.2,28.9,0.97975783,5.36861454,2.429341051,-18.3,16.9,17.7,-161.3,-345.3,-160.0
472.9671326,30.0024395,449.9488831,23.27406883,-179.9964142,23.27368164,391.0,36.0,505.4,23.3,-180.0,23.3,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,715.5,-53.1,11.1,155.4,350.7,155.6,697.5,-36.2,28.7,0.89381416,5.213915936,1.713143807,-18.0,16.9,17.6,-154.5,-345.5,-153.9
473.9661865,30.00244713,449.9440308,20.65755653,-179.9960022,20.6570797,392.0,36.0,505.4,20.7,-180.0,20.7,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,714.5,-53.1,11.1,158.0,350.7,158.2,696.4,-36.3,28.7,0.870895849,4.973273662,1.489690267,-18.1,16.8,17.6,-157.2,-345.7,-156.7
474.9665527,30.00132561,449.9454956,20.06120682,-179.9963074,20.0610981,393.0,36.0,505.4,20.1,-180.0,20.1,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,713.5,-53.1,11.1,158.6,350.7,158.8,694.7,-36.2,28.5,1.008405719,5.643634282,2.687172059,-18.8,16.9,17.4,-157.6,-345.0,-156.1
475.9601746,30.00181961,449.9319458,17.21178627,-179.995285,17.21142197,394.0,36.0,505.4,17.2,-180.0,17.2,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,712.5,-53.1,11.2,161.5,350.7,161.6,694,-36.3,28.5,0.928191628,5.179538468,1.90221988,-18.5,16.8,17.3,-160.6,-345.5,-159.7
476.9671936,30.0015316,449.9526062,27.05834389,-179.9968567,27.05804062,395.0,36.0,505.5,27.1,-180.0,27.1,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,711.5,-53.1,11.1,151.6,350.7,151.8,692.7,-36.2,28.5,0.911002894,5.769684997,1.936597348,-18.8,16.9,17.4,-150.7,-344.9,-149.9
477.9702759,30.00088692,449.9564209,30.44462776,-179.9971771,30.44452858,396.0,36.0,505.5,30.4,-180.0,30.4,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,710.5,-53.1,11.1,148.3,350.7,148.4,692,-36.3,28.5,0.928191628,5.219645514,1.587093093,-18.5,16.8,17.4,-147.3,-345.5,-146.8
478.9688721,30.00279808,449.9500427,24.07985497,-179.996521,24.07919121,397.0,36.0,505.5,24.1,-180.0,24.1,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,709.5,-53.1,11.1,154.6,350.7,154.8,691.2,-36.3,28.5,0.939650784,5.45455821,1.942326925,-18.3,16.8,17.4,-153.7,-345.2,-152.8
479.9671021,30.00138855,449.9488831,22.89722824,-179.9963531,22.89706612,398.0,36.0,505.4,22.9,-180.0,22.9,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,708.5,-53.1,11.1,155.8,350.7,156.0,690.1,-36.3,28.5,0.825059225,5.534772301,1.23185926,-18.4,16.8,17.4,-155.0,-345.1,-154.7
480.9687195,30.00350761,449.9484863,22.5266037,-179.9963074,22.52587891,399.0,36.0,505.4,22.5,-180.0,22.5,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,707.5,-53.1,11.1,156.2,350.7,156.3,689.2,-36.3,28.4,0.939650784,4.72690181,2.88197771,-18.3,16.8,17.3,-155.2,-345.9,-153.4
481.9674988,30.00246811,449.9453125,21.99042892,-179.9962158,21.99002647,400.0,36.0,505.4,22.0,-180.0,22.0,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,706.5,-53.1,11.1,156.7,350.7,156.9,688.6,-36.4,28.3,0.882355005,4.858682103,1.741791697,-17.9,16.7,17.2,-155.8,-345.8,-155.1
482.9622803,30.00229263,449.9299622,16.26444054,-179.9950256,16.26403618,401.0,36.0,505.4,16.3,-180.0,16.3,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,705.5,-53.1,11.2,162.4,350.7,162.6,687.6,-36.4,28.5,0.899543738,5.357155384,1.23185926,-17.9,16.7,17.3,-161.5,-345.3,-161.4
483.9647217,30.00311279,449.9375,18.67191124,-179.9956207,18.67138863,402.0,36.0,505.4,18.7,-180.0,18.7,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,704.5,-53.1,11.2,160.0,350.7,160.2,686.5,-36.3,28.5,0.974028252,5.20245678,2.200157933,-18.0,16.8,17.3,-159.1,-345.5,-158.0
484.9615173,30.00104141,449.9285889,16.26722717,-179.9950256,16.26711655,403.0,36.0,505.4,16.3,-180.0,16.3,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,703.5,-53.1,11.2,162.4,350.7,162.6,685.2,-36.3,28.5,0.911002894,5.546231457,1.604281826,-18.3,16.8,17.3,-161.5,-345.1,-161.0
485.9602356,30.00328636,449.9271545,15.97102356,-179.9949341,15.97049809,404.0,36.0,505.4,16.0,-180.0,16.0,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,702.5,-53.1,11.2,162.7,350.7,162.9,684.4,-36.4,28.3,0.996946564,5.84416951,2.34912696,-18.1,16.7,17.1,-161.7,-344.8,-160.5
486.9595642,30.00408936,449.9236755,15.68459415,-179.9948578,15.68391895,405.0,36.0,505.4,15.7,-180.0,15.7,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,701.5,-53.1,11.2,163.0,350.7,163.2,683.5,-36.4,28.4,0.945380362,5.890006134,2.051188907,-18.0,16.7,17.2,-162.1,-344.8,-161.1
487.9680786,30.00218964,449.9452515,21.99438286,-179.9962158,21.99412155,406.0,36.0,505.4,22.0,-180.0,22.0,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,700.5,-53.1,11.1,156.7,350.7,156.9,682.8,-36.4,28.4,0.853707115,5.672282172,1.226129682,-17.7,16.7,17.3,-155.9,-345.0,-155.6
488.9632568,30.00295448,449.9312134,17.57152557,-179.9953613,17.57090759,407.0,36.0,505.4,17.6,-180.0,17.6,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,699.5,-53.1,11.2,161.1,350.7,161.3,681.3,-36.4,28.6,0.996946564,5.047758175,2.985110113,-18.2,16.7,17.4,-160.1,-345.6,-158.3
489.970459,30.00288391,449.9559021,28.94654846,-179.9970398,28.94607544,408.0,36.0,505.5,28.9,-180.0,28.9,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,698.5,-53.1,11.1,149.8,350.7,149.9,680.5,-36.4,28.5,0.853707115,5.815521621,0.996946564,-18.0,16.7,17.4,-148.9,-344.9,-148.9
490.9622498,30.00273132,449.9360962,20.21395111,-179.9959259,20.21359634,409.0,36.0,505.4,20.2,-180.0,20.2,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,697.5,-53.1,11.2,158.5,350.7,158.6,679.4,-36.4,28.6,0.933921206,5.712389217,1.770439587,-18.1,16.7,17.4,-157.6,-345.0,-156.9
491.9714966,30.00352287,449.9547119,27.84057236,-179.9969482,27.8400383,410.0,36.0,505.5,27.8,-180.0,27.8,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,696.5,-53.1,11.1,150.9,350.7,151.0,679,-36.4,28.5,0.92246205,5.299859605,1.564174781,-17.5,16.7,17.4,-149.9,-345.4,-149.4
492.9725952,30.00355148,449.9620361,31.07547188,-179.9972229,31.07487679,411.0,36.0,505.5,31.1,-180.0,31.1,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,695.5,-53.1,11.1,147.6,350.7,147.8,677.7,-36.4,28.4,0.888084582,5.632175126,1.604281826,-17.8,16.7,17.3,-146.7,-345.0,-146.2
493.9656677,30.00113869,449.9351501,19.07805061,-179.995697,19.07795715,412.0,36.0,505.4,19.1,-180.0,19.1,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,694.5,-53.1,11.2,159.6,350.7,159.8,676.6,-36.4,28.5,0.836518381,6.056163895,0.95110994,-17.9,16.7,17.3,-158.8,-344.6,-158.8
494.9726868,30.0024128,449.9548645,27.57472229,-179.9969177,27.57427216,413.0,36.0,505.5,27.6,-180.0,27.6,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,693.5,-53.1,11.1,151.1,350.7,151.3,676.3,-36.5,28.3,0.888084582,5.357155384,1.770439587,-17.2,16.6,17.2,-150.2,-345.3,-149.5
495.9606323,30.00299644,449.9247131,16.5881176,-179.9951019,16.58760643,414.0,36.0,505.4,16.6,-180.0,16.6,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,692.5,-53.1,11.2,162.1,350.7,162.3,675.3,-36.5,28.4,0.796411335,5.614986392,1.718873385,-17.2,16.6,17.2,-161.3,-345.1,-160.5
496.967804,30.00125122,449.9403687,20.99277496,-179.9960632,20.99261856,415.0,36.0,505.4,21.0,-180.0,21.0,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,691.5,-53.1,11.1,157.7,350.7,157.9,674.1,-36.5,28.1,0.92246205,5.271211715,3.10543125,-17.4,16.6,17.0,-156.8,-345.4,-154.8
497.9622803,30.0041008,449.9237366,16.18242645,-179.9949951,16.18179512,416.0,36.0,505.4,16.2,-180.0,16.2,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,690.5,-53.1,11.2,162.5,350.7,162.7,673.7,-36.5,28.2,0.870895849,4.830034213,1.329262085,-16.8,16.6,17.0,-161.6,-345.8,-161.3
498.9736328,30.00204277,449.9585266,32.76414871,-179.997345,32.76384354,417.0,36.0,505.5,32.8,-180.0,32.8,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,689.5,-53.1,11.1,145.9,350.7,146.1,672.3,-36.5,28,0.825059225,5.190997624,1.62147056,-17.2,16.6,16.9,-145.1,-345.5,-144.5
499.9700317,30.00302887,449.9446411,22.71804047,-179.9963379,22.71749687,418.0,36.0,505.4,22.7,-180.0,22.7,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,688.5,-53.1,11.1,156.0,350.7,156.1,670.9,-36.5,28,0.847977537,5.758225841,1.610011404,-17.6,16.6,16.9,-155.1,-344.9,-154.5
500.9710693,30.00183105,449.9504089,26.07484818,-179.9967651,26.07465744,419.0,36.0,505.5,26.1,-180.0,26.1,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,687.5,-53.1,11.1,152.6,350.7,152.8,670.4,-36.6,27.8,0.939650784,5.385803274,2.09702553,-17.1,16.5,16.7,-151.7,-345.3,-150.7
501.9684143,30.00198936,449.9508667,25.15497971,-179.9966583,25.1546669,420.0,36.0,505.5,25.2,-180.0,25.2,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,686.5,-53.1,11.1,153.5,350.7,153.7,668.7,-36.5,27.8,0.956839518,5.672282172,2.389234006,-17.8,16.6,16.7,-152.6,-345.0,-151.3
502.9674072,30.00271034,449.9425964,21.65457344,-179.99617,21.65417099,421.0,36.0,505.4,21.7,-180.0,21.7,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,685.5,-53.1,11.1,157.0,350.7,157.2,668.7,-36.6,27.8,0.928191628,5.225375092,2.698631215,-16.8,16.5,16.7,-156.1,-345.5,-154.5
503.9623718,30.00256729,449.9311523,18.8178978,-179.995636,18.81752396,422.0,36.0,505.4,18.8,-180.0,18.8,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,684.5,-53.1,11.2,159.9,350.7,160.0,667.7,-36.6,27.7,0.911002894,5.064946909,2.412152318,-16.8,16.5,16.5,-159.0,-345.6,-157.6
504.9580994,30.00085258,449.9229431,16.08956528,-179.9949646,16.08966446,423.0,36.0,505.4,16.1,-180.0,16.1,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,683.5,-53.1,11.2,162.6,350.7,162.8,667.1,-36.6,27.9,0.842247959,5.311318761,1.661577606,-16.4,16.5,16.7,-161.8,-345.4,-161.1
505.9695129,30.00177765,449.9525146,30.74325943,-179.9971924,30.74309158,424.0,36.0,505.5,30.7,-180.0,30.7,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,682.5,-53.1,11.1,148.0,350.7,148.1,665.8,-36.7,27.7,0.870895849,5.471746943,1.266236727,-16.7,16.4,16.6,-147.1,-345.2,-146.8
506.9639893,30.00258255,449.9359741,18.8191452,-179.995636,18.81867981,425.0,36.0,505.4,18.8,-180.0,18.8,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,681.5,-53.1,11.2,159.9,350.7,160.0,664.5,-36.6,27.8,0.825059225,5.540501879,1.065701499,-17.0,16.5,16.6,-159.1,-345.1,-159.0
507.9716187,30.00045013,449.9519958,28.93481827,-179.9970398,28.93497276,426.0,36.0,505.5,28.9,-180.0,28.9,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,680.5,-53.1,11.1,149.8,350.7,149.9,663.2,-36.6,27.7,0.939650784,5.351425807,2.652794591,-17.3,16.5,16.6,-148.8,-345.3,-147.3
508.9740601,30.00134087,449.9537354,29.8129158,-179.9971161,29.81277275,427.0,36.0,505.5,29.8,-180.0,29.8,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,679.5,-53.1,11.1,148.9,350.7,149.0,662.4,-36.7,27.7,0.928191628,5.219645514,3.134079139,-17.1,16.4,16.6,-148.0,-345.5,-145.9
509.9653625,30.00195122,449.9364319,20.37178993,-179.9959412,20.37149811,428.0,36.0,505.4,20.4,-180.0,20.4,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,678.5,-53.1,11.2,158.3,350.7,158.5,661.6,-36.7,27.7,0.859436693,5.609256814,1.524067735,-16.9,16.4,16.5,-157.5,-345.1,-157.0
510.9666443,30.00245476,449.9335938,19.22174835,-179.9957275,19.22148514,429.0,36.0,505.4,19.2,-180.0,19.2,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,677.5,-53.1,11.2,159.5,350.7,159.6,660.7,-36.7,27.7,0.819329647,4.904518726,1.8449241,-16.8,16.4,16.5,-158.7,-345.8,-157.8
511.9613647,30.00216293,449.921814,15.70997238,-179.9948578,15.7096777,430.0,36.0,505.4,15.7,-180.0,15.7,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,676.5,-53.1,11.2,163.0,350.7,163.1,659.4,-36.7,27.7,0.996946564,5.271211715,3.77579187,-17.1,16.4,16.5,-162.0,-345.4,-159.4
512.9718628,30.0005703,449.9552002,31.71315956,-179.9972687,31.71330643,431.0,36.0,505.5,31.7,-180.0,31.7,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,675.5,-53.1,11.1,147.0,350.7,147.1,658.5,-36.8,27.6,0.905273316,5.265482137,2.698631215,-17.0,16.3,16.5,-146.1,-345.4,-144.4
